lat,lng
43.64162,-79.39629
43.68622,-79.41978
43.7351,-79.26605
43.65819,-79.35976
43.73821,-79.27694
43.64676,-79.39371
43.65872,-79.35913
43.67031,-79.45729
43.66917,-79.45718
43.73656,-79.27731
43.66086,-79.50641
43.64226,-79.38122
43.67058,-79.39324
43.63627,-79.40169
43.69811,-79.39224
43.63689,-79.53907
43.66531,-79.3827
43.64548,-79.4227
43.76821,-79.34268
43.67381,-79.44215
43.77151,-79.41409
43.65701,-79.3697
43.68088,-79.44941
43.66479,-79.36936
43.6515,-79.44612
43.64836,-79.39121
43.66195,-79.52077
43.64445,-79.40558
43.67807,-79.352
43.64899,-79.38188
43.65423,-79.41649
43.67049,-79.37347
43.66152,-79.45452
43.67574,-79.34789
43.69428,-79.50786
43.66973,-79.39411
43.66131,-79.40108
43.67272,-79.37894
43.80031,-79.37397
43.65926,-79.47594
43.71954,-79.60254
43.64917,-79.43203
43.71408,-79.39895
43.66367,-79.35232
43.63396,-79.43603
43.67375,-79.34117
43.75888,-79.40486
43.80233,-79.37876
43.77843,-79.28073
43.66351,-79.42112
43.65,-79.38195
43.64851,-79.40322
43.66863,-79.38977
43.69209,-79.4501
43.68323,-79.41998
43.67922,-79.43978
43.66302,-79.48103
43.65551,-79.46351
43.66731,-79.37262
43.65953,-79.44806
43.6452,-79.39729
43.76132,-79.28271
43.76872,-79.34187
43.68257,-79.34099
43.64507,-79.39265
43.82754,-79.27268
43.64199,-79.42091
43.63779,-79.39809
43.67683,-79.35131
43.66602,-79.35243
43.7122,-79.44558
43.64103,-79.43179
43.68732,-79.46712
43.68903,-79.46888
43.82342,-79.28624
43.64271,-79.44192
43.64287,-79.44276
43.73544,-79.4457
43.72005,-79.47494
43.72112,-79.47451
43.73387,-79.22387
43.64118,-79.38209
43.71926,-79.47475
43.6562,-79.40194
43.65994,-79.36421
43.67309,-79.4554
43.66615,-79.40637
43.65507,-79.37844
43.67646,-79.37681
43.64297,-79.37837
43.76286,-79.28288
43.71933,-79.4746
43.66092,-79.40835
43.67374,-79.28479
43.7877,-79.46004
43.82645,-79.26792
43.77495,-79.34392
43.75704,-79.40604
43.73327,-79.26584
43.64798,-79.3951
43.66258,-79.33732
43.63695,-79.40002
43.64217,-79.41723
43.64319,-79.40237
43.76464,-79.51687
43.77308,-79.19369
43.64611,-79.39465
43.67065,-79.38856
43.65927,-79.36494
43.64362,-79.40184
43.69994,-79.55168
43.6345,-79.43207
43.65168,-79.43047
43.69997,-79.27459
43.66974,-79.321
43.63696,-79.40375
43.68891,-79.44109
43.64724,-79.41074
43.68576,-79.55498
43.63753,-79.41561
43.64785,-79.52624
43.64105,-79.39827
43.69165,-79.28454
43.64239,-79.38076
43.76501,-79.5173
43.7635,-79.51643
43.64216,-79.38106
43.77402,-79.30565
43.70667,-79.38607
43.67987,-79.5262
43.71433,-79.45249
43.6437,-79.42826
43.63686,-79.40273
43.75558,-79.25958
43.63995,-79.43957
43.79555,-79.27716
43.68277,-79.29018
43.67481,-79.44939
43.79482,-79.27801
43.64017,-79.41289
43.63648,-79.40358
43.77714,-79.34938
43.76331,-79.40832
43.64098,-79.38306
43.66569,-79.34231
43.76357,-79.18578
43.64241,-79.37675
43.64438,-79.39886
43.76664,-79.49925
43.70188,-79.39076
43.71646,-79.45255
43.64866,-79.41148
43.64166,-79.42267
43.64076,-79.3791
43.6411,-79.37836
43.79148,-79.36567
43.64212,-79.41245
43.76922,-79.41703
43.63943,-79.41176
43.64963,-79.43135
43.66562,-79.33787
43.64044,-79.43671
43.64246,-79.44086
43.66722,-79.40538
43.66891,-79.38188
43.64585,-79.42148
43.65508,-79.4396
43.67315,-79.42781
43.66977,-79.39326
43.65114,-79.39793
43.67509,-79.32553
43.64877,-79.3978
43.67539,-79.34315
43.67,-79.4536
43.73694,-79.47853
43.76522,-79.41186
43.66482,-79.38749
43.68058,-79.33171
43.64221,-79.38091
43.64638,-79.44181
43.6435,-79.40204
43.6459,-79.47669
43.59719,-79.51155
43.64092,-79.37497
43.74769,-79.28489
43.66216,-79.385
43.66266,-79.38627
43.66034,-79.37954
43.68487,-79.27743
43.80802,-79.32976
43.6455,-79.38099
43.64389,-79.42722
43.66135,-79.42027
43.76192,-79.40985
43.67039,-79.37183
43.70074,-79.55065
43.66585,-79.44504
43.67034,-79.37103
43.79103,-79.4419
43.69552,-79.56039
43.68034,-79.39177
43.64193,-79.38269
43.64075,-79.37925
43.6416,-79.42496
43.64525,-79.45236
43.59618,-79.53592
43.65001,-79.389
43.64147,-79.42507
43.72537,-79.26401
43.67903,-79.43801
43.77283,-79.24753
43.65788,-79.45425
43.71383,-79.45213
43.64115,-79.56348
43.66059,-79.42736
43.68523,-79.31448
43.68667,-79.31375
43.67941,-79.32103
43.64257,-79.38283
43.73797,-79.27713
43.69535,-79.55701
43.73514,-79.26718
43.64936,-79.38178
43.65367,-79.39575
43.66996,-79.44836
43.63848,-79.40229
43.77439,-79.13689
43.6669,-79.41131
43.6356,-79.40259
43.73163,-79.41802
43.66597,-79.38351
43.73134,-79.23426
43.79284,-79.19701
43.65197,-79.36257
43.76051,-79.41061
43.63788,-79.39847
43.66289,-79.54876
43.64049,-79.5623
43.656,-79.35673
43.64611,-79.40938
43.6708,-79.38795
43.70089,-79.40765
43.66608,-79.47613
43.70941,-79.39573
43.64517,-79.41963
43.64522,-79.4177
43.68837,-79.27056
43.76831,-79.45776
43.64269,-79.38086
43.75356,-79.44722
43.66829,-79.40539
43.6957,-79.31546
43.641,-79.37827
43.65174,-79.38294
43.68795,-79.30301
43.64485,-79.43878
43.63806,-79.40418
43.6797,-79.46408
43.69518,-79.37948
43.66019,-79.43083
43.64227,-79.38155
43.63738,-79.40273
43.7856,-79.42656
43.70672,-79.39757
43.65293,-79.37228
43.66841,-79.37914
43.66211,-79.34013
43.65077,-79.49515
43.61098,-79.55265
43.63716,-79.4052
43.64163,-79.38179
43.674,-79.45845
43.65681,-79.37395
43.69284,-79.5648
43.77281,-79.38202
43.65728,-79.45356
43.7145,-79.24948
43.64066,-79.43108
43.63826,-79.44203
43.67042,-79.37432
43.6563,-79.41651
43.67188,-79.43264
43.65482,-79.42252
43.636,-79.40384
43.64928,-79.38692
43.74772,-79.48814
43.66847,-79.38847
43.64452,-79.38847
43.67086,-79.37992
43.66334,-79.36473
43.67251,-79.40147
43.66883,-79.38046
43.64264,-79.39166
43.64077,-79.43181
43.65591,-79.35862
43.64449,-79.39301
43.65356,-79.44939
43.70487,-79.55282
43.65585,-79.41026
43.6587,-79.41129
43.63417,-79.4289
43.64188,-79.38108
43.70777,-79.25143
43.71104,-79.39455
43.65894,-79.41925
43.75825,-79.40248
43.77659,-79.3455
43.78176,-79.34216
43.78157,-79.34312
43.78073,-79.34369
43.78137,-79.34243
43.77948,-79.34134
43.78002,-79.34144
43.78086,-79.34277
43.7814,-79.34323
43.78179,-79.34304
43.71934,-79.22699
43.7764,-79.31279
43.64215,-79.38394
43.6531,-79.43743
43.63183,-79.56307
43.64362,-79.38806
43.66253,-79.38653
43.74523,-79.36945
43.81201,-79.33248
43.75299,-79.49919
43.7887,-79.36706
43.60153,-79.50375
43.64121,-79.39535
43.66252,-79.37629
43.64344,-79.38831
43.65786,-79.38315
43.75803,-79.19147
43.64387,-79.39205
43.64271,-79.40029
43.63897,-79.39802
43.6423,-79.43079
43.66772,-79.37697
43.64213,-79.38001
43.68948,-79.31727
43.78725,-79.36717
43.70188,-79.49412
43.64002,-79.39535
43.63881,-79.39451
43.66323,-79.42972
43.66728,-79.31669
43.6528,-79.40268
43.74141,-79.35815
43.70478,-79.27222
43.69779,-79.49306
43.63926,-79.39912
43.6541,-79.38122
43.74295,-79.44753
43.63733,-79.40526
43.63882,-79.39774
43.70896,-79.40139
43.65616,-79.43074
43.64156,-79.43047
43.67749,-79.34776
43.65965,-79.43416
43.64829,-79.47694
43.72938,-79.39272
43.66481,-79.38114
43.6428,-79.38118
43.64099,-79.38293
43.66065,-79.55194
43.63895,-79.39846
43.64924,-79.40578
43.6415,-79.37952
43.65175,-79.3705
43.64536,-79.39827
43.6394,-79.39806
43.76378,-79.32252
43.64721,-79.39578
43.68768,-79.39911
43.64215,-79.38307
43.65579,-79.46753
43.64535,-79.3885
43.68101,-79.43117
43.6619,-79.43051
43.64442,-79.39033
43.64219,-79.38388
43.68462,-79.34831
43.64188,-79.38314
43.63679,-79.40279
43.65154,-79.35649
43.65941,-79.39455
43.69949,-79.51916
43.63972,-79.47544
43.6541,-79.43592
43.64845,-79.39137
43.6428,-79.38224
43.7088,-79.39149
43.60811,-79.53668
43.63635,-79.40431
43.69483,-79.55798
43.64999,-79.4388
43.63919,-79.39506
43.66614,-79.40987
43.64266,-79.38305
43.6747,-79.44938
43.65105,-79.3686
43.67546,-79.41423
43.65383,-79.40889
43.66997,-79.3937
43.64193,-79.4156
43.71407,-79.45469
43.66846,-79.49436
43.79586,-79.33942
43.68083,-79.44983
43.73399,-79.53517
43.78303,-79.383
43.76259,-79.21925
43.72214,-79.39384
43.64971,-79.39552
43.64774,-79.39375
43.65407,-79.40091
43.73961,-79.2391
43.77738,-79.29818
43.64393,-79.39049
43.66462,-79.3749
43.62257,-79.48285
43.72959,-79.33567
43.63456,-79.43691
43.72846,-79.32408
43.64192,-79.42475
43.6448,-79.39063
43.64136,-79.37962
43.78903,-79.36677
43.6368,-79.40301
43.66466,-79.33146
43.64156,-79.39526
43.63982,-79.39173
43.64307,-79.42329
43.76176,-79.41037
43.64061,-79.38
43.64603,-79.39306
43.64211,-79.4543
43.78116,-79.41861
43.63926,-79.41488
43.67174,-79.39618
43.63743,-79.4039
43.68581,-79.39918
43.65203,-79.38086
43.78255,-79.31401
43.78077,-79.3144
43.64421,-79.40174
43.67561,-79.35404
43.64312,-79.4018
43.6682,-79.42333
43.70133,-79.44521
43.79468,-79.40231
43.67499,-79.41008
43.76031,-79.51715
43.64617,-79.41361
43.68027,-79.42966
43.64581,-79.41708
43.64898,-79.3863
43.77205,-79.34502
43.65615,-79.37585
43.70764,-79.30434
43.82377,-79.27006
43.65943,-79.4339
43.64155,-79.43117
43.65918,-79.40989
43.76501,-79.49315
43.64214,-79.43918
43.6413,-79.54375
43.69109,-79.47075
43.65345,-79.38795
43.65321,-79.37645
43.7814,-79.38186
43.63841,-79.39858
43.66554,-79.47579
43.63781,-79.5492
43.76386,-79.3474
43.79879,-79.41377
43.65042,-79.43853
43.66274,-79.3758
43.60657,-79.53651
43.72579,-79.61602
43.64621,-79.41373
43.66893,-79.44005
43.64165,-79.40668
43.67604,-79.46501
43.64485,-79.43595
43.66544,-79.40993
43.66945,-79.39326
43.64577,-79.39127
43.67064,-79.44281
43.66933,-79.40589
43.6709,-79.38324
43.64198,-79.41187
43.64474,-79.42465
43.8219,-79.27853
43.64147,-79.42207
43.79187,-79.41223
43.79115,-79.41313
43.64655,-79.43582
43.66722,-79.30382
43.65168,-79.41856
43.64001,-79.39349
43.65618,-79.39127
43.65743,-79.40397
43.65147,-79.42303
43.65667,-79.45485
43.64429,-79.32472
43.67748,-79.47453
43.63899,-79.39975
43.66596,-79.37474
43.77676,-79.40481
43.64289,-79.38206
43.64627,-79.3898
43.75924,-79.40849
43.6741,-79.39388
43.63667,-79.39977
43.72512,-79.42034
43.64152,-79.39575
43.77306,-79.40222
43.65464,-79.41277
43.6746,-79.32813
43.64306,-79.38083
43.64112,-79.38232
43.65843,-79.36472
43.75244,-79.45072
43.78834,-79.44727
43.65697,-79.39144
43.66464,-79.38509
43.65229,-79.41516
43.76129,-79.40905
43.67139,-79.39402
43.64155,-79.37969
43.64442,-79.39981
43.65027,-79.40481
43.68629,-79.42092
43.63737,-79.48814
43.64445,-79.38983
43.75367,-79.3116
43.75029,-79.48961
43.67627,-79.31171
43.65102,-79.43586
43.672,-79.40621
43.65221,-79.44771
43.74231,-79.35606
43.67638,-79.35483
43.65603,-79.40052
43.70135,-79.39866
43.65195,-79.43013
43.64459,-79.42454
43.63565,-79.40528
43.64158,-79.38229
43.64344,-79.39144
43.66653,-79.4454
43.63391,-79.53996
43.64469,-79.3768
43.59488,-79.53744
43.64276,-79.38306
43.69616,-79.44564
43.69586,-79.44514
43.76067,-79.40867
43.75817,-79.40296
43.64359,-79.38919
43.64757,-79.39068
43.64134,-79.39237
43.64128,-79.37831
43.65981,-79.36151
43.64247,-79.38139
43.72442,-79.30622
43.66687,-79.41661
43.65985,-79.34028
43.63763,-79.39926
43.6716,-79.38381
43.64279,-79.38267
43.67182,-79.38588
43.76336,-79.49914
43.59226,-79.52208
43.59267,-79.52266
43.66866,-79.45216
43.66963,-79.45255
43.64663,-79.47429
43.63696,-79.40052
43.66961,-79.37952
43.64124,-79.38223
43.6774,-79.43707
43.64245,-79.39902
43.68717,-79.40089
43.73825,-79.51234
43.70308,-79.41803
43.67583,-79.40505
43.65324,-79.40988
43.70717,-79.52421
43.65687,-79.57269
43.6399,-79.39645
43.64366,-79.40241
43.71535,-79.35886
43.64307,-79.39069
43.64364,-79.37974
43.70213,-79.41846
43.69531,-79.44221
43.65001,-79.4171
43.67058,-79.38941
43.64989,-79.53965
43.64212,-79.42504
43.64238,-79.39678
43.63622,-79.40625
43.68642,-79.45982
43.66486,-79.42579
43.64869,-79.53757
43.77275,-79.38505
43.5953,-79.5359
43.65882,-79.44001
43.78214,-79.24711
43.64889,-79.4106
43.64717,-79.44416
43.7738,-79.37101
43.63594,-79.39967
43.65367,-79.3978
43.76446,-79.49792
43.65758,-79.36571
43.64749,-79.40835
43.66689,-79.36568
43.64124,-79.37775
43.66096,-79.38149
43.64513,-79.40868
43.65296,-79.45613
43.66233,-79.33082
43.64106,-79.42268
43.73351,-79.31625
43.65683,-79.39636
43.727,-79.31756
43.7945,-79.32881
43.63632,-79.40089
43.66705,-79.41727
43.66576,-79.41748
43.66544,-79.33549
43.64653,-79.39032
43.77285,-79.3416
43.66986,-79.39393
43.64315,-79.42602
43.64368,-79.42916
43.67432,-79.40164
43.7806,-79.33897
43.76536,-79.20885
43.65931,-79.43943
43.7161,-79.44165
43.64573,-79.40109
43.7177,-79.44205
43.62942,-79.49026
43.64213,-79.38221
43.63859,-79.39814
43.76877,-79.37478
43.63784,-79.40081
43.63914,-79.41558
43.64096,-79.3931
43.63882,-79.44492
43.64264,-79.38237
43.65695,-79.40123
43.78427,-79.42165
43.73588,-79.48102
43.66157,-79.42454
43.65638,-79.39633
43.77174,-79.21354
43.64638,-79.40146
43.7561,-79.19148
43.65806,-79.37294
43.67945,-79.47773
43.63987,-79.42345
43.64658,-79.44418
43.66996,-79.38477
43.69006,-79.4663
43.78199,-79.30521
43.64929,-79.41066
43.64223,-79.38259
43.67163,-79.40439
43.65981,-79.37987
43.6632,-79.37889
43.63647,-79.40019
43.71745,-79.30271
43.71508,-79.45318
43.63782,-79.42052
43.73041,-79.25566
43.64092,-79.38293
43.64603,-79.39173
43.72502,-79.44576
43.64512,-79.40332
43.72319,-79.44584
43.65967,-79.42801
43.63752,-79.44189
43.66591,-79.46207
43.66362,-79.46189
43.65015,-79.4597
43.65513,-79.40017
43.65473,-79.37494
43.6723,-79.42937
43.63504,-79.42819
43.77543,-79.41178
43.78944,-79.36684
43.78715,-79.46226
43.64071,-79.38286
43.65406,-79.3788
43.66151,-79.38685
43.68028,-79.43018
43.64014,-79.38142
43.64227,-79.42454
43.79811,-79.41879
43.6424,-79.3828
43.6555,-79.39227
43.76621,-79.41287
43.76765,-79.38827
43.63953,-79.41519
43.72945,-79.25457
43.63606,-79.43693
43.66628,-79.38695
43.65946,-79.47768
43.64215,-79.39982
43.64284,-79.40277
43.64137,-79.38163
43.65401,-79.36987
43.66377,-79.46235
43.78853,-79.31298
43.64221,-79.38146
43.641,-79.39515
43.73146,-79.59014
43.63731,-79.39697
43.64202,-79.38079
43.68775,-79.44614
43.64831,-79.39348
43.64335,-79.38
43.67081,-79.45983
43.72363,-79.57395
43.66012,-79.37919
43.67119,-79.39325
43.77585,-79.4065
43.63856,-79.39878
43.72431,-79.47684
43.68629,-79.39102
43.6424,-79.42346
43.75924,-79.21284
43.64356,-79.4009
43.67047,-79.40605
43.64632,-79.40038
43.65957,-79.40942
43.76933,-79.41658
43.7512,-79.50104
43.64704,-79.43437
43.76717,-79.38253
43.77601,-79.414
43.77614,-79.41367
43.63965,-79.39747
43.64224,-79.38224
43.7702,-79.40431
43.64117,-79.38314
43.67786,-79.5515
43.82057,-79.27725
43.77658,-79.40797
43.69698,-79.33672
43.77406,-79.21179
43.76894,-79.39721
43.65733,-79.42259
43.6546,-79.3836
43.64996,-79.38751
43.73596,-79.4799
43.64491,-79.39736
43.76434,-79.45365
43.65204,-79.56957
43.77919,-79.38608
43.69988,-79.2878
43.70188,-79.28805
43.6408,-79.42814
43.77607,-79.40566
43.77626,-79.40601
43.6593,-79.40828
43.6676,-79.38132
43.77659,-79.40651
43.66432,-79.34036
43.64858,-79.43054
43.64742,-79.42409
43.7593,-79.2865
43.64124,-79.37994
43.6709,-79.3151
43.63454,-79.43033
43.76189,-79.4083
43.75714,-79.32272
43.65677,-79.36652
43.64703,-79.41676
43.69365,-79.45098
43.64935,-79.36342
43.65215,-79.36078
43.65517,-79.36296
43.65275,-79.35373
43.64205,-79.48064
43.80222,-79.30273
43.74164,-79.42217
43.75678,-79.32244
43.66481,-79.36805
43.66683,-79.38517
43.79374,-79.31228
43.64628,-79.39282
43.67324,-79.3899
43.64409,-79.42881
43.66439,-79.35382
43.63656,-79.40541
43.62024,-79.52272
43.64108,-79.38233
43.70755,-79.39539
43.66715,-79.36642
43.66587,-79.35218
43.6374,-79.4666
43.63718,-79.40222
43.66115,-79.38447
43.64127,-79.39002
43.65779,-79.34925
43.64163,-79.40038
43.75147,-79.49935
43.64526,-79.40057
43.65482,-79.36031
43.71358,-79.35465
43.64397,-79.4286
43.64334,-79.38997
43.65606,-79.35809
43.65721,-79.37207
43.65924,-79.38069
43.64621,-79.42751
43.65376,-79.40212
43.64121,-79.38254
43.65525,-79.40046
43.65369,-79.40142
43.65339,-79.40076
43.65357,-79.40054
43.64706,-79.39651
43.65539,-79.384
43.64358,-79.48176
43.69955,-79.51987
43.77803,-79.42344
43.77655,-79.42241
43.67002,-79.40263
43.69555,-79.33557
43.69683,-79.33702
43.64206,-79.38233
43.66845,-79.38433
43.65841,-79.45959
43.63989,-79.42601
43.68844,-79.35648
43.63961,-79.44448
43.6766,-79.38058
43.67685,-79.37935
43.72257,-79.25791
43.64389,-79.38147
43.64691,-79.45476
43.79946,-79.30126
43.63669,-79.40317
43.64738,-79.39796
43.64293,-79.38285
43.65024,-79.41717
43.65485,-79.40336
43.72741,-79.40421
43.65358,-79.40153
43.6413,-79.38952
43.80046,-79.35475
43.66073,-79.38633
43.62308,-79.48224
43.66042,-79.50626
43.65403,-79.40203
43.66595,-79.36624
43.64355,-79.39916
43.64342,-79.40202
43.64218,-79.39282
43.67515,-79.40858
43.64194,-79.39225
43.71142,-79.46152
43.6438,-79.42189
43.77893,-79.41676
43.67074,-79.34103
43.64376,-79.37968
43.64195,-79.38163
43.64574,-79.39291
43.64262,-79.42347
43.78355,-79.43319
43.7249,-79.61576
43.82104,-79.27701
43.82173,-79.27772
43.64219,-79.42456
43.75267,-79.49923
43.70071,-79.38132
43.63818,-79.40237
43.64143,-79.42499
43.78136,-79.42552
43.7832,-79.42584
43.641,-79.39271
43.63958,-79.39616
43.68183,-79.28932
43.68721,-79.44662
43.63765,-79.39944
43.66329,-79.41222
43.66521,-79.37035
43.64473,-79.38815
43.71246,-79.39385
43.69921,-79.39102
43.64459,-79.39899
43.64216,-79.40073
43.66372,-79.37035
43.6484,-79.39801
43.62026,-79.50227
43.67121,-79.37815
43.64171,-79.41577
43.67365,-79.4134
43.64886,-79.42519
43.73815,-79.306
43.6469,-79.42464
43.81618,-79.33321
43.66799,-79.37889
43.66755,-79.38045
43.64482,-79.40183
43.66399,-79.43491
43.79812,-79.29978
43.68489,-79.41065
43.80023,-79.30092
43.79102,-79.41436
43.62083,-79.49873
43.793,-79.41282
43.73451,-79.43456
43.6587,-79.36828
43.65299,-79.40355
43.65479,-79.42523
43.64517,-79.39004
43.66793,-79.30695
43.65282,-79.36834
43.6493,-79.38785
43.69016,-79.44131
43.77491,-79.5207
43.70486,-79.51475
43.64323,-79.42408
43.64445,-79.39255
43.64308,-79.40105
43.68628,-79.34647
43.67554,-79.32458
43.76421,-79.50498
43.66136,-79.4048
43.64266,-79.39242
43.63055,-79.51909
43.75988,-79.3361
43.63868,-79.38051
43.71814,-79.47921
43.66284,-79.38027
43.68176,-79.29498
43.663,-79.34222
43.64375,-79.3883
43.65311,-79.41447
43.64068,-79.4338
43.7714,-79.20811
43.66144,-79.34759
43.7986,-79.21857
43.64186,-79.37887
43.68148,-79.45636
43.64326,-79.39334
43.70031,-79.39755
43.79373,-79.23556
43.73078,-79.55923
43.72504,-79.41676
43.6233,-79.48475
43.64064,-79.37825
43.76167,-79.33225
43.66896,-79.43987
43.63917,-79.55187
43.63766,-79.5496
43.63762,-79.55053
43.67279,-79.4422
43.64438,-79.39183
43.74955,-79.58684
43.66197,-79.38482
43.6982,-79.43853
43.78319,-79.40018
43.79753,-79.34559
43.70746,-79.53495
43.6477,-79.42856
43.64594,-79.42917
43.75992,-79.30561
43.69048,-79.50809
43.6471,-79.39104
43.65101,-79.41383
43.71426,-79.40193
43.64101,-79.42269
43.64984,-79.42731
43.68482,-79.42537
43.6535,-79.43507
43.66082,-79.37932
43.74314,-79.24295
43.66474,-79.38631
43.79889,-79.21646
43.6745,-79.46033
43.63455,-79.4284
43.66913,-79.3851
43.66765,-79.3823
43.65497,-79.35618
43.61518,-79.48926
43.79382,-79.29524
43.63895,-79.56058
43.78728,-79.40921
43.7762,-79.32809
43.64203,-79.38301
43.66568,-79.37008
43.64624,-79.39541
43.65557,-79.36896
43.67607,-79.34379
43.72072,-79.32376
43.66906,-79.38188
43.6408,-79.40125
43.68751,-79.42105
43.64651,-79.4286
43.64985,-79.41768
43.68875,-79.41215
43.73994,-79.27008
43.76071,-79.40866
43.65934,-79.44427
43.69745,-79.39556
43.78081,-79.34514
43.66093,-79.43343
43.63873,-79.39841
43.78317,-79.42643
43.7817,-79.42598
43.64019,-79.39748
43.75844,-79.18931
43.77919,-79.38557
43.7601,-79.40946
43.6724,-79.40638
43.68036,-79.43981
43.7281,-79.52161
43.66771,-79.37147
43.60339,-79.4935
43.6377,-79.40725
43.67079,-79.40055
43.76424,-79.26925
43.79994,-79.21691
43.62217,-79.49024
43.71534,-79.27884
43.64658,-79.37678
43.63985,-79.42506
43.64079,-79.41577
43.6411,-79.38255
43.68317,-79.30989
43.78178,-79.41721
43.64535,-79.40848
43.71021,-79.48539
43.6746,-79.46099
43.64805,-79.37087
43.61934,-79.50139
43.6586,-79.41156
43.72906,-79.43397
43.65065,-79.40825
43.72015,-79.55849
43.6471,-79.39295
43.69659,-79.53693
43.76642,-79.18693
43.65054,-79.40934
43.66689,-79.50061
43.64455,-79.40307
43.64187,-79.38175
43.77865,-79.3654
43.77998,-79.38584
43.64064,-79.39186
43.66905,-79.38386
43.66451,-79.47648
43.70254,-79.43826
43.64478,-79.42661
43.65962,-79.37978
43.78155,-79.42706
43.64263,-79.37986
43.66877,-79.37911
43.67777,-79.46467
43.64113,-79.39325
43.68011,-79.3991
43.64966,-79.43159
43.66285,-79.5187
43.67872,-79.44134
43.6603,-79.4829
43.66006,-79.43929
43.81631,-79.30725
43.79551,-79.34614
43.7607,-79.40819
43.6728,-79.38042
43.79452,-79.36933
43.65173,-79.43333
43.73861,-79.40509
43.73639,-79.40442
43.68492,-79.33474
43.66234,-79.37229
43.64644,-79.42601
43.69166,-79.49938
43.66092,-79.40154
43.66115,-79.38031
43.76846,-79.34278
43.64385,-79.4087
43.66069,-79.33531
43.69102,-79.44455
43.67052,-79.39355
43.72884,-79.55106
43.62119,-79.48319
43.67467,-79.30708
43.67152,-79.32765
43.79106,-79.41986
43.67715,-79.46584
43.66406,-79.35197
43.64662,-79.41579
43.65752,-79.35452
43.65174,-79.38863
43.63743,-79.41491
43.64929,-79.45377
43.75794,-79.26052
43.7188,-79.42749
43.63483,-79.4355
43.6639,-79.34639
43.64375,-79.40048
43.64158,-79.39913
43.66769,-79.33499
43.71726,-79.55235
43.77744,-79.32935
43.64016,-79.42349
43.64511,-79.43561
43.66237,-79.34356
43.68436,-79.3435
43.65011,-79.36002
43.66081,-79.38184
43.67653,-79.46635
43.64342,-79.38917
43.77888,-79.36428
43.65933,-79.46628
43.64615,-79.45062
43.62454,-79.4875
43.72072,-79.41883
43.65462,-79.4681
43.66232,-79.45018
43.66108,-79.42042
43.65752,-79.34847
43.64564,-79.3616
43.64118,-79.39794
43.7356,-79.26409
43.65253,-79.37884
43.78987,-79.36302
43.71077,-79.32427
43.6479,-79.39588
43.66163,-79.46223
43.73441,-79.4474
43.64131,-79.38252
43.65792,-79.38386
43.65685,-79.36962
43.6608,-79.40367
43.6666,-79.38488
43.66959,-79.37249
43.78868,-79.34595
43.65492,-79.41263
43.67792,-79.46571
43.63743,-79.41569
43.64268,-79.38242
43.66544,-79.45314
43.66862,-79.4592
43.65609,-79.40997
43.68144,-79.39654
43.6394,-79.38482
43.64943,-79.42237
43.75587,-79.49579
43.60333,-79.55298
43.70802,-79.38661
43.64081,-79.38286
43.70988,-79.37977
43.64187,-79.38309
43.66184,-79.32854
43.72748,-79.51347
43.65321,-79.3725
43.67152,-79.3934
43.64006,-79.43434
43.67232,-79.32685
43.64495,-79.38964
43.63911,-79.42927
43.64157,-79.38113
43.64082,-79.38307
43.63838,-79.3876
43.65745,-79.40662
43.63711,-79.4185
43.76439,-79.32592
43.64241,-79.40412
43.66128,-79.41871
43.65588,-79.40505
43.64778,-79.4499
43.7063,-79.39619
43.66672,-79.33376
43.79587,-79.32801
43.65102,-79.37041
43.6608,-79.45125
43.64513,-79.39406
43.6458,-79.39255
43.67522,-79.40097
43.65194,-79.44921
43.69272,-79.34078
43.66204,-79.45238
43.64232,-79.38151
43.64529,-79.45347
43.65438,-79.40514
43.65475,-79.42587
43.66046,-79.46442
43.65583,-79.40689
43.6562,-79.40515
43.65406,-79.406
43.65585,-79.40504
43.6544,-79.40667
43.66103,-79.5871
43.64628,-79.39618
43.6372,-79.40397
43.64194,-79.43953
43.6618,-79.40804
43.76357,-79.51735
43.65753,-79.37043
43.64257,-79.38215
43.65987,-79.34899
43.63241,-79.48996
43.64855,-79.39195
43.66563,-79.45102
43.64871,-79.45228
43.64198,-79.44071
43.67396,-79.40394
43.66813,-79.38088
43.6434,-79.52711
43.65957,-79.41491
43.76505,-79.49915
43.64218,-79.38074
43.64897,-79.43624
43.65378,-79.3843
43.64143,-79.38257
43.63502,-79.43849
43.65672,-79.46809
43.78249,-79.40444
43.71887,-79.42723
43.67662,-79.33733
43.64252,-79.3789
43.64364,-79.37534
43.67181,-79.40293
43.651,-79.39859
43.64207,-79.40537
43.76944,-79.40772
43.66344,-79.40305
43.64131,-79.38265
43.61886,-79.49714
43.64311,-79.37808
43.68112,-79.45899
43.67033,-79.40952
43.69901,-79.38738
43.64652,-79.40973
43.63893,-79.43246
43.59701,-79.54736
43.6696,-79.38158
43.64457,-79.38986
43.64221,-79.40061
43.7664,-79.37955
43.65334,-79.36526
43.65019,-79.44623
43.72045,-79.42012
43.64269,-79.38152
43.73649,-79.47884
43.64203,-79.42575
43.65101,-79.3706
43.65327,-79.37051
43.63894,-79.39745
43.63597,-79.40522
43.67999,-79.49646
43.75271,-79.27637
43.64827,-79.43058
43.78363,-79.42749
43.78169,-79.42597
43.69515,-79.49529
43.79026,-79.15529
43.69652,-79.26515
43.65124,-79.43593
43.64329,-79.39056
43.76609,-79.22065
43.63956,-79.39521
